EA 161,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 162,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 163,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 164,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 165,305,6,29,"100,67","1459,715",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,37,109,"672,166666666667",2,"3,8",315,"199,5",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"7639,71","7639,71",12,"806,95","806,95",6,140,70,6,"730,75","365,375"
EA 168,420,10,38,"100,67","3187,88333333333",0,0,0,0,0,0,0,0,2,18,123,369,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,164,492,0,0,0,0,2,40,109,"726,666666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"11977,2","11977,2",12,3253,3253,6,2798,1399,10,967,"805,833333333333"
EA 169,117,6,16,"100,67","805,36",0,0,0,0,0,0,0,0,2,14,123,287,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,164,"382,666666666667",0,0,0,0,2,37,109,"672,166666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"6346,23","6346,23",12,"806,95","806,95",10,140,"116,666666666667",6,"577,8","288,9"
EA 170,117,10,16,"100,67","1342,26666666667",0,0,0,0,0,0,0,0,2,14,123,287,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,164,"382,666666666667",0,0,0,0,2,37,109,"672,166666666667",2,"3,5",315,"183,75",0,0,0,0,0,0,0,0,2,1,389,"64,8333333333333",0,0,0,0,0,0,0,0,1,40,69,230,30,1,65,"162,5",12,"6343,26","6343,26",12,"806,95","806,95",0,140,0,10,"577,8","481,5"
EA 200,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
EA 201,0,0,0,"73,61",0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,0,0,,0,0,,0,0,,0,0,,0
